Time	Pressure	Strain	Tension	Height	Base	Radius	Period	Dome_ID
1495.06	100.988	1.61527821592371	1.56348870550678	38.2485	30.09475	30.9638512596899	2000s	1
1499.19	100.162	1.56558033439297	1.54518924159695	37.6555	30.09475	30.8538016732284	2000s	1
1503.32	99.336	1.59033220898347	1.53514341864258	37.952	30.09475	30.9080981445313	2000s	1
1507.45	98.51	1.46851415952826	1.50975897910315	36.4695	30.09475	30.6518927845528	2000s	1
1511.58	97.684	1.66575262685336	1.51798952958874	38.8415	30.09475	31.0795939885496	2000s	1
1515.71	96.858	1.46851415952826	1.48444051566311	36.4695	30.09475	30.6518927845528	2000s	1
1519.84	96.032	1.46851415952826	1.47178128394309	36.4695	30.09475	30.6518927845528	2000s	1
1523.97	95.206	1.46851415952826	1.45912205222307	36.4695	30.09475	30.6518927845528	2000s	1
1528.1	94.38	1.46851415952826	1.44646282050305	36.4695	30.09475	30.6518927845528	2000s	1
1532.23	93.554	1.59033220898347	1.44578810690674	37.952	30.09475	30.9080981445313	2000s	1
1536.36	92.728	1.56558033439297	1.43050566077756	37.6555	30.09475	30.8538016732284	2000s	1
1540.49	91.902	1.56558033439297	1.41776304068652	37.6555	30.09475	30.8538016732284	2000s	1
1544.62	91.076	1.35154941881628	1.38603067519598	34.987	30.09475	30.4367929025424	2000s	1
1548.75	90.25	1.4447329466864	1.38106969678535	36.173	30.09475	30.6054226434426	2000s	1
1552.88	89.424	1.35154941881628	1.36088988425847	34.987	30.09475	30.4367929025424	2000s	1
1557.01	88.598	1.4447329466864	1.35578961768186	36.173	30.09475	30.6054226434426	2000s	1
1561.14	87.772	1.35154941881628	1.33574909332098	34.987	30.09475	30.4367929025424	2000s	1
1565.27	86.946	1.42114586619428	1.32856247727118	35.8765	30.09475	30.5606348140496	2000s	1
1569.4	86.12	1.35154941881628	1.31060830238347	34.987	30.09475	30.4367929025424	2000s	1
1573.53	85.294	1.35154941881628	1.29803790691472	34.987	30.09475	30.4367929025424	2000s	1
1577.66	84.468	1.26147200854182	1.27960334707566	33.801	30.09475	30.2979435307018	2000s	1
1581.79	83.642	1.23943798684753	1.26584869142976	33.5045	30.09475	30.2682549778761	2000s	1
1585.92	82.816	1.13217986362202	1.24856490425926	32.022	30.09475	30.1527459490741	2000s	1
1590.05	81.99	1.23943798684753	1.24084711281803	33.5045	30.09475	30.2682549778761	2000s	1
1594.18	81.164	1.32873886772307	1.23365909005876	34.6905	30.09475	30.3991693376068	2000s	1
1598.31	80.338	1.26147200854182	1.21703809368476	33.801	30.09475	30.2979435307018	2000s	1
1602.44	79.512	1.23943798684753	1.20334474490044	33.5045	30.09475	30.2682549778761	2000s	1
1606.57	78.686	1.23943798684753	1.19084395559458	33.5045	30.09475	30.2682549778761	2000s	1
1610.7	77.86	1.15324322356767	1.17456696340023	32.3185	30.09475	30.1712551605505	2000s	1
1614.83	77.034	1.13217986362202	1.16139331572049	32.022	30.09475	30.1527459490741	2000s	1
1618.96	76.208	1.23943798684753	1.15334158767699	33.5045	30.09475	30.2682549778761	2000s	1
1623.09	75.382	1.23943798684753	1.14084079837113	33.5045	30.09475	30.2682549778761	2000s	1
1627.22	74.556	1.13217986362202	1.12403406348958	32.022	30.09475	30.1527459490741	2000s	1
1631.35	73.73	1.13217986362202	1.11158097941262	32.022	30.09475	30.1527459490741	2000s	1
1635.48	72.9040000000001	1.13217986362202	1.09912789533565	32.022	30.09475	30.1527459490741	2000s	1
1639.61	72.078	1.04986774733675	1.08490577588402	30.836	30.09475	30.1036592548077	2000s	1
1643.74	71.2520000000001	1.04986774733675	1.07247296461178	30.836	30.09475	30.1036592548077	2000s	1
1647.87	70.426	1.04986774733675	1.06004015333954	30.836	30.09475	30.1036592548077	2000s	1
1652	69.6	0.951345579849063	1.04762300075758	29.3535	30.09475	30.1041092171717	2000s	1
1656.13	68.774	0.951345579849063	1.03519000365088	29.3535	30.09475	30.1041092171717	2000s	1
1660.26	67.948	1.13217986362202	1.02440939087384	32.022	30.09475	30.1527459490741	2000s	1
1664.39	67.122	0.951345579849063	1.0103240094375	29.3535	30.09475	30.1041092171717	2000s	1
1668.52	66.296	0.857676721104614	1.00052144580585	27.871	30.09475	30.1834634308511	2000s	1
1672.65	65.47	0.951345579849063	0.985458015224117	29.3535	30.09475	30.1041092171717	2000s	1
1676.78	64.644	0.951345579849063	0.973025018117425	29.3535	30.09475	30.1041092171717	2000s	1
1680.91	63.818	0.857676721104614	0.963124134615027	27.871	30.09475	30.1834634308511	2000s	1
1685.04	62.992	0.857676721104614	0.950658364218085	27.871	30.09475	30.1834634308511	2000s	1
1689.17	62.166	0.786236016404184	0.942206394702084	26.685	30.09475	30.3125951388889	2000s	1
1693.3	61.34	0.786236016404184	0.929687292909723	26.685	30.09475	30.3125951388889	2000s	1
1697.43	60.514	0.786236016404184	0.917168191117362	26.685	30.09475	30.3125951388889	2000s	1
1701.56	59.688	0.786236016404184	0.904649089325	26.685	30.09475	30.3125951388889	2000s	1
1705.69	58.862	0.7688611711034	0.893378604367276	26.3885	30.09475	30.3550203651685	2000s	1
1709.82	58.036	0.701303113397559	0.887068247401471	25.2025	30.09475	30.5695860294118	2000s	1
